gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,exchg,cik,costat,naicsh,sich,ggroup,gind,gsector,gsubind,naics,sic,spcindcd,spcseccd,stko
136544,2020/03/31,2019,INDL,C,D,STD,IVE,464287408,ISHARES S&P 500 VALUE ETF,USD,17,,A,,,,,,,525990,6722,850,800,
136564,2020/03/31,2019,INDL,C,D,STD,IJH,464287507,ISHARES CORE S&P MID-CAP ETF,USD,17,,A,,,,,,,525990,6722,850,800,
136584,2020/03/31,2019,INDL,C,D,STD,IJR,464287804,ISHARES CORE S&P SM-CAP ETF,USD,17,,A,,,,,,,525990,6722,850,800,
136604,2020/03/31,2019,INDL,C,D,STD,IVV,464287200,ISHARES CORE S&P 500 ETF,USD,17,,A,,,,,,,525990,6722,850,800,
136648,2020/12/31,2020,INDL,C,D,STD,VC,92839U206,VISTEON CORP,USD,14,0001111335,A,336320,3714,2510,251010,25,25101010,336320,3714,130,976,0
136664,2020/12/31,2020,INDL,C,D,STD,BLUBF,095819108,BLUE RIBBON INCOME FUND,CAD,19,,A,,,4020,402030,40,40203010,525990,6726,850,800,
136684,2020/12/31,2020,INDL,C,D,STD,BEP,G16258108,BROOKFIELD RENEWABLE PRTS LP,USD,11,0001533232,A,22111,4991,5510,551050,55,55105020,22111,4991,850,800,0
136704,2020/12/31,2020,INDL,C,D,STD,IUTSF,46428D108,ISHARES S&P/TSX 60 INDEX ETF,CAD,19,,A,,,,,,,525910,6722,,,
136725,2020/12/31,2020,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,14,0001035267,A,334510,3845,3510,351010,35,35101010,334510,3845,300,905,0
136844,2020/12/31,2020,INDL,C,D,STD,BOTJ,470299108,BANK OF THE JAMES FINANCIAL,USD,14,0001275101,A,522110,6020,4010,401010,40,40101015,522110,6020,,,0
136844,2020/12/31,2020,FS,C,D,STD,BOTJ,470299108,BANK OF THE JAMES FINANCIAL,USD,14,0001275101,A,522110,6020,4010,401010,40,40101015,522110,6020,,,0
136904,2020/04/30,2019,INDL,C,D,STD,IYC,464287580,ISHARES US CONSUMER SVCS,USD,17,,A,,,,,,,525990,6722,850,800,
136905,2020/04/30,2019,INDL,C,D,STD,IDU,464287697,ISHARES US UTILITIES ETF,USD,17,,A,,,,,,,525990,6722,850,800,
136906,2020/04/30,2019,INDL,C,D,STD,IYR,464287739,ISHARES US REAL ESTATE ETF,USD,17,,A,,,,,,,525990,6722,850,800,
136907,2020/04/30,2019,INDL,C,D,STD,IYJ,464287754,ISHARES US INDUSTRIALS ETF,USD,21,,A,,,,,,,525990,6722,850,800,
136924,2020/04/30,2019,INDL,C,D,STD,IYH,464287762,ISHARES US HEALTHCARE ETF,USD,17,,A,,,,,,,525990,6722,850,800,
136944,2020/04/30,2019,INDL,C,D,STD,IYG,464287770,ISHARES US FINANCIAL SVC ETF,USD,17,,A,,,,,,,525990,6722,850,800,
136945,2020/04/30,2019,INDL,C,D,STD,IYE,464287796,ISHARES US ENERGY ETF,USD,17,,A,,,,,,,525990,6722,850,800,
136946,2020/04/30,2019,INDL,C,D,STD,IYK,464287812,ISHARES US CONSUMER GOODS,USD,17,,A,,,,,,,525990,6722,850,800,
136948,2020/04/30,2019,INDL,C,D,STD,IYM,464287838,ISHARES US BASIC MATERIALS,USD,17,,A,,,,,,,525990,6722,850,800,
136964,2020/04/30,2019,INDL,C,D,STD,IYY,464287846,ISHARES DOW JONES US ETF,USD,17,,A,,,,,,,525990,6722,850,800,
137024,2020/12/31,2020,INDL,C,D,STD,BASXQ,06985P209,BASIC ENERGY SERVICES INC,USD,19,0001109189,A,213112,1389,1010,101010,10,10101020,213112,1389,,,3
137069,2020/12/31,2020,INDL,C,D,STD,TIKRF,M8790M112,TIKCRO TECHNOLOGIES LTD,USD,19,0001117095,A,,,3520,352010,35,35201010,325414,2836,235,940,3
137090,2020/12/31,2020,INDL,C,D,STD,BLU,07987C204,BELLUS HEALTH INC,USD,14,0001259942,A,325412,2834,3520,352010,35,35201010,325412,2834,285,905,0
137131,2020/12/31,2020,INDL,C,D,STD,CRL,159864107,CHARLES RIVER LABS INTL INC,USD,11,0001100682,A,54171,8731,3520,352030,35,35203010,54171,8731,292,905,0
137135,2020/12/31,2020,INDL,C,D,STD,4903B,40599D930,HSBC BANK CDA,CAD,1,,A,522110,,4010,401010,40,40101010,522110,6020,,,3
137135,2020/12/31,2020,FS,C,D,STD,4903B,40599D930,HSBC BANK CDA,CAD,1,,A,522110,,4010,401010,40,40101010,522110,6020,,,3
137171,2020/08/31,2020,INDL,C,D,STD,EWT,46434G772,ISHARES MSCI TIWAN CAPED ETF,USD,17,,A,,,,,,,525990,6722,850,800,
137310,2020/01/31,2019,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,14,0001058057,A,334413,3674,4530,453010,45,45301020,334413,3674,235,940,0
137351,2020/12/31,2020,INDL,C,D,STD,BHLB,084680107,BERKSHIRE HILLS BANCORP INC,USD,11,0001108134,A,522110,6020,4010,401010,40,40101015,522110,6020,840,800,0
137351,2020/12/31,2020,FS,C,D,STD,BHLB,084680107,BERKSHIRE HILLS BANCORP INC,USD,11,0001108134,A,522110,6020,4010,401010,40,40101015,522110,6020,840,800,0
137356,2020/07/31,2020,INDL,C,D,STD,MBIOF,60743K408,MOBIO TECHNOLOGIES INC,CAD,19,,A,,,5020,502030,50,50203010,519130,7370,,,0
137370,2020/12/31,2020,INDL,C,D,STD,AMBK,024343105,AMERICAN BANK INC/PA,USD,19,0001163747,A,522110,6020,4010,401010,40,40101015,522110,6020,,,3
137370,2020/12/31,2020,FS,C,D,STD,AMBK,024343105,AMERICAN BANK INC/PA,USD,19,0001163747,A,522110,6020,4010,401010,40,40101015,522110,6020,,,3
137373,2020/03/31,2019,INDL,C,D,STD,CGRN,14067D508,CAPSTONE GREEN ENERGY CORP,USD,14,0001009759,A,333611,3510,2010,201040,20,20104020,333611,3510,345,925,0
137377,2020/08/31,2020,INDL,C,D,STD,EXFO,302046107,EXFO INC,USD,14,0001116284,I,334515,3825,4520,452010,45,45201020,334515,3825,230,940,0
137432,2020/09/30,2020,INDL,C,D,STD,DLA,247368103,DELTA APPAREL INC,USD,12,0001101396,A,315,2300,2520,252030,25,25203010,315,2300,465,976,0
137433,2020/12/31,2020,INDL,C,D,STD,MBT,607409109,MOBILE TELESYSTEMS PJSC,USD,11,0001115837,A,517312,4812,5010,501020,50,50102010,517312,4812,462,974,0
137434,2020/12/31,2020,INDL,C,D,STD,IGOI,449593300,IGO INC,USD,19,0001075656,A,,,4520,452020,45,45202030,334118,3577,188,940,3
137435,2020/12/31,2020,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,14,0001110646,A,519130,7370,5020,502020,50,50202020,519130,7370,185,940,0
137441,2020/12/31,2020,INDL,C,D,STD,ZIVO,98978N200,ZIVO BIOSCIENCE INC,USD,14,0001101026,A,325412,2834,3030,303020,30,30302010,325412,2834,,,0
137573,2020/12/31,2020,INDL,C,D,STD,ENTG,29362U104,ENTEGRIS INC,USD,14,0001101302,A,333242,3559,4530,453010,45,45301010,333242,3559,325,978,0
137602,2020/12/31,2020,INDL,C,D,STD,ACLS,054540208,AXCELIS TECHNOLOGIES INC,USD,14,0001113232,A,333242,3559,4530,453010,45,45301010,333242,3559,247,940,0
137609,2020/12/31,2020,INDL,C,D,STD,MAXR,57778K105,MAXAR TECHNOLOGIES INC,USD,11,0001121142,A,334220,3663,2010,201010,20,20101010,334220,3663,185,940,0
137611,2020/12/31,2020,INDL,C,D,STD,SOHU,83410S108,SOHU COM LTD,USD,14,0001734107,A,519130,7370,5020,502030,50,50203010,519130,7370,185,940,0
137612,2020/12/31,2020,INDL,C,D,STD,TKC,900111204,TURKCELL ILETISIM HIZMET,USD,11,0001071321,A,517312,4812,5010,501020,50,50102010,517312,4812,462,974,0
137642,2020/12/31,2020,INDL,C,D,STD,SAVA,14817C107,CASSAVA SCIENCES INC,USD,14,0001069530,A,325412,2834,3520,352020,35,35202010,325412,2834,285,905,0
137680,2020/08/31,2020,INDL,C,D,STD,EWZ,464286400,ISHARES MSCI BRAZIL ETF,USD,17,,A,,,,,,,525990,6722,850,800,
137874,2020/12/31,2020,INDL,C,D,STD,SMTX,832682207,SMTC CORP,USD,14,0001108320,I,334412,3672,4520,452030,45,45203020,334412,3672,220,925,0
137943,2020/12/31,2020,INDL,C,D,STD,EVC,29382R107,ENTRAVISION COMMUNICATIONS,USD,11,0001109116,A,515120,4833,5020,502010,50,50201020,515120,4833,150,978,0
137944,2020/12/31,2020,INDL,C,D,STD,GGAL,399909100,GRUPO FINANCIERO GALICIA SA,USD,14,0001114700,A,522110,6020,4010,401010,40,40101010,522110,6020,810,800,0
137944,2020/12/31,2020,FS,C,D,STD,GGAL,399909100,GRUPO FINANCIERO GALICIA SA,USD,14,0001114700,A,522110,6020,4010,401010,40,40101010,522110,6020,810,800,0
138020,2020/12/31,2020,INDL,C,D,STD,WLBMF,932397102,WALLBRIDGE MINING CO LTD,CAD,19,0001432474,A,,,1510,151040,15,15104020,212,1000,,,0
138122,2020/12/31,2020,INDL,C,D,STD,ARNA,040047607,ARENA PHARMACEUTICALS INC,USD,14,0001080709,A,325414,2836,3520,352010,35,35201010,325414,2836,292,905,0
138205,2020/12/31,2020,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,14,0001110803,A,334516,3826,3520,352030,35,35203010,334516,3826,230,940,0
138241,2020/03/31,2019,INDL,C,D,STD,IJK,464287606,ISHARES S&P MID-CAP 400 GRTH,USD,17,,A,,,,,,,525910,6722,850,800,
138242,2020/03/31,2019,INDL,C,D,STD,IWN,464287630,ISHARES RUSSELL 2000 VALUE,USD,17,,A,,,,,,,525910,6722,850,800,
138243,2020/03/31,2019,INDL,C,D,STD,IWO,464287648,ISHARES RUSSELL 2000 GROWTH,USD,17,,A,,,,,,,525910,6722,850,800,
138261,2020/03/31,2019,INDL,C,D,STD,IUSV,464287663,ISHARES CORE RUSSELL US VAL,USD,14,,A,,,,,,,525910,6722,850,800,
138262,2020/03/31,2019,INDL,C,D,STD,IUSG,464287671,ISHARES CORE S&P U.S. GROWTH,USD,14,,A,,,,,,,525910,6722,850,800,
138263,2020/03/31,2019,INDL,C,D,STD,IJJ,464287705,ISHARES S&P MID-CAP 400 VAL,USD,17,,A,,,,,,,525910,6722,850,800,
138264,2020/03/31,2019,INDL,C,D,STD,IEV,464287861,ISHARES EUROPE ETF,USD,17,,A,,,,,,,525910,6722,850,800,
138265,2020/03/31,2019,INDL,C,D,STD,IJS,464287879,ISHARES S&P SMCP 600 VAL ETF,USD,17,,A,,,,,,,525910,6722,850,800,
138266,2020/03/31,2019,INDL,C,D,STD,IJT,464287887,ISHARES S&P SM-CAP 600 GWTH,USD,14,,A,,,,,,,525910,6722,850,800,
138267,2020/08/31,2020,INDL,C,D,STD,EZU,464286608,ISHARES MSCI EUROZONE ETF,USD,21,,A,,,,,,,525910,6722,850,800,
138341,2020/12/31,2020,INDL,C,D,STD,CRIS,231269200,CURIS INC,USD,14,0001108205,A,325414,2836,3520,352010,35,35201010,325414,2836,147,905,0
138467,2020/06/30,2020,INDL,C,D,STD,LTRX,516548203,LANTRONIX INC,USD,14,0001114925,A,334210,3576,4520,452010,45,45201020,334210,3576,190,940,0
138483,2020/12/31,2020,INDL,C,D,STD,BRKR,116794108,BRUKER CORP,USD,14,0001109354,A,334516,3826,3520,352030,35,35203010,334516,3826,230,940,0
138501,2020/12/31,2020,INDL,C,D,STD,CRNT,M22013102,CERAGON NETWORKS LTD,USD,14,0001119769,A,334220,3663,4520,452010,45,45201020,334220,3663,180,940,0
138521,2020/12/31,2020,INDL,C,D,STD,MNDO,M70240102,MIND CTI LTD,USD,14,0001119083,A,511210,7372,4510,451030,45,45103010,511210,7372,185,940,0
138541,2020/12/31,2020,INDL,C,D,STD,BKGM,06644A106,BANKGUAM HOLDING CO,USD,19,0001527383,A,522110,6020,4010,401010,40,40101010,522110,6020,,,3
138541,2020/12/31,2020,FS,C,D,STD,BKGM,06644A106,BANKGUAM HOLDING CO,USD,19,0001527383,A,522110,6020,4010,401010,40,40101010,522110,6020,,,3
138601,2020/12/31,2020,INDL,C,D,STD,PIOE,69372U207,P10 HOLDINGS INC,USD,19,0001044435,I,525990,6726,4020,402030,40,40203010,525990,6726,220,925,
138707,2020/12/31,2020,INDL,C,D,STD,SRGA,86882C105,SURGALIGN HOLDINGS INC,USD,14,0001760173,A,339113,3842,3510,351010,35,35101020,339113,3842,300,905,0
138743,2020/12/31,2020,INDL,C,D,STD,EQIX,29444U700,EQUINIX INC,USD,14,0001101239,A,531120,6798,6010,601010,60,60101080,531120,6798,463,974,0
138781,2020/12/31,2020,INDL,C,D,STD,CGEN,M25722105,COMPUGEN LTD,USD,14,0001119774,A,325414,2836,3520,352030,35,35203010,325414,2836,147,905,0
138841,2020/11/30,2020,INDL,C,D,STD,CYSNF,125009100,C-COM SATELLITE SYSTEMS INC,CAD,19,,A,,,4520,452010,45,45201020,334220,3663,,,0
138922,2020/12/31,2020,INDL,C,D,STD,POCEF,719360109,PHOTON CONTROL INC,CAD,19,,I,,,4520,452030,45,45203010,334513,3823,,,0
138961,2020/12/31,2020,INDL,C,D,STD,OIIM,67107W100,O2MICRO INTERNATIONAL LTD,USD,14,0001095348,A,334413,3674,4530,453010,45,45301020,334413,3674,235,940,0
139025,2020/12/31,2020,INDL,C,D,STD,PNFP,72346Q104,PINNACLE FINL PARTNERS INC,USD,14,0001115055,A,522110,6020,4010,401010,40,40101015,522110,6020,,,0
139025,2020/12/31,2020,FS,C,D,STD,PNFP,72346Q104,PINNACLE FINL PARTNERS INC,USD,14,0001115055,A,522110,6020,4010,401010,40,40101015,522110,6020,,,0
139133,2020/12/31,2020,INDL,C,D,STD,SRRE,86770K102,SUNRISE REAL ESTATE GRP INC,USD,19,0001083490,A,237210,6552,6010,601020,60,60102040,237210,6552,220,925,3
139201,2020/12/31,2020,INDL,C,D,STD,TURN,68235B208,180 DEGREE CPTL CORP,USD,14,0000893739,A,523999,6797,4020,402030,40,40203010,523999,6797,850,800,0
139201,2020/12/31,2020,FS,C,D,STD,TURN,68235B208,180 DEGREE CPTL CORP,USD,14,0000893739,A,523999,6797,4020,402030,40,40203010,523999,6797,850,800,0
139227,2020/12/31,2020,INDL,C,D,STD,BSXGF,080558109,BELO SUN MINING CORP,CAD,19,0001077296,A,212221,1040,1510,151040,15,15104030,212221,1040,,,0
139665,2020/12/31,2020,INDL,C,D,STD,MCO,615369105,MOODY'S CORP,USD,11,0001059556,A,561450,7323,4020,402030,40,40203040,561450,7323,850,800,0
139705,2020/12/31,2020,INDL,C,D,STD,MBCN,596304204,MIDDLEFIELD BANC CORP,USD,14,0000836147,A,522110,6020,4010,401010,40,40101015,522110,6020,,,0
139705,2020/12/31,2020,FS,C,D,STD,MBCN,596304204,MIDDLEFIELD BANC CORP,USD,14,0000836147,A,522110,6020,4010,401010,40,40101015,522110,6020,,,0
139804,2020/12/31,2020,INDL,C,D,STD,TTMI,87305R109,TTM TECHNOLOGIES INC,USD,14,0001116942,A,334412,3672,4520,452030,45,45203020,334412,3672,220,925,0
139986,2020/12/31,2020,INDL,C,D,STD,CAWLF,12671H105,CWC ENERGY SERVICES CORP,CAD,19,,A,,,1010,101010,10,10101020,213112,1382,,,0
140023,2020/12/31,2020,INDL,C,D,STD,DCTH,24661P807,DELCATH SYSTEMS INC,USD,14,0000872912,A,339112,3841,3510,351010,35,35101010,339112,3841,300,905,0
140042,2020/12/31,2020,INDL,C,D,STD,AWH,04537Y109,ASPIRA WOMENS HEALTH INC,USD,14,0000926617,A,325413,2835,3510,351010,35,35101010,325413,2835,230,940,0
140044,2020/12/31,2020,INDL,C,D,STD,DRRX,266605104,DURECT CORP,USD,14,0001082038,A,325412,2834,3520,352020,35,35202010,325412,2834,285,905,0
140045,2020/12/31,2020,INDL,C,D,STD,ASR,40051E202,GRUPO AEROPORTUARIO SURESTE,USD,11,0001123452,A,488119,4581,2030,203050,20,20305010,488119,4581,620,600,0
140046,2020/03/31,2019,INDL,C,D,STD,MECVF,55283M103,MDF COMMERCE INC,CAD,19,0001854017,A,,,5020,502030,50,50203010,519130,7370,185,940,0
140072,2020/06/30,2020,INDL,C,D,STD,SPYG,78464A409,SPDR PORTFOLIO S&P 500 GRWTH,USD,17,,A,,,,,,,525910,6722,850,800,
140073,2020/12/31,2020,INDL,C,D,STD,ITGR,45826H109,INTEGER HOLDINGS CORP,USD,11,0001114483,A,334510,3845,3510,351010,35,35101010,334510,3845,220,925,0
140166,2020/12/31,2020,INDL,C,D,STD,AXMIF,05461V201,AXMIN INC,USD,19,,A,212221,1040,1510,151040,15,15104030,212221,1040,,,0
140167,2020/12/31,2020,INDL,C,D,STD,AITVF,044919108,ASIAN TELEVISION NETWRK INTL,CAD,19,,A,,,5020,502010,50,50201020,515120,4833,,,0
140170,2020/06/30,2020,INDL,C,D,STD,BCDMF,501498109,KUUHUBB INC,USD,19,,A,511210,7372,5020,502020,50,50202020,511210,7372,,,0
140172,2020/12/31,2020,INDL,C,D,STD,VS,92535P808,VERSUS SYSTEMS INC,CAD,14,0001701963,A,,,5020,502020,50,50202020,511210,7372,,,0
140182,2020/04/30,2019,INDL,C,D,STD,CYMHF,23257A208,CYMAT TECHNOLOGIES LTD,CAD,19,,A,,,1510,151040,15,15104010,3313,3390,360,970,0
140185,2020/12/31,2020,INDL,C,D,STD,ENPRF,23131M105,CURRENT WATER TECHGS INC,CAD,19,,A,,,5510,551040,55,55104010,221310,4941,,,0
140187,2020/12/31,2020,INDL,C,D,STD,GALKF,36315W301,GALANTAS GOLD CORP,CAD,19,0001865688,A,,,1510,151040,15,15104030,212221,1040,,,0
140191,2020/12/31,2020,INDL,C,D,STD,FOSYF,34660G104,FORSYS METALS CORP,CAD,19,0001336835,A,,,1010,101020,10,10102050,212291,1090,,,0
140202,2020/03/31,2019,INDL,C,D,STD,HBEXF,78027L108,ROYAL FOX GOLD INC,CAD,19,0001840761,A,,,1510,151040,15,15104020,212,1000,,,0
140207,2020/12/31,2020,INDL,C,D,STD,MLRKF,601132202,MILLROCK RESOURCES INC,CAD,19,0001409680,A,,,1510,151040,15,15104020,2122,1090,,,0
140222,2020/12/31,2020,INDL,C,D,STD,NFD.A,66611D103,NORTHFIELD CAPITAL CORP,CAD,9,,A,,,4020,402030,40,40203010,523999,6799,,,0
140226,2020/05/31,2019,INDL,C,D,STD,COBCF,29290N107,ENEREV5 METALS INC,CAD,19,,A,,,1510,151040,15,15104020,212,1000,,,0
140233,2020/06/30,2020,INDL,C,D,STD,RMIOF,775904105,ROMIOS GOLD RESOURCES INC,CAD,19,0001120579,A,,,1510,151040,15,15104020,212,1000,,,0
140364,2020/06/30,2020,INDL,C,D,STD,IDKFF,88581L303,THREED CAPITAL INC,CAD,19,,A,,,4020,402030,40,40203010,523910,6799,,,3
140367,2020/12/31,2020,INDL,C,D,STD,CQRLF,208287201,CONQUEST RESOURCES LTD,CAD,19,0001734725,A,,,1510,151040,15,15104030,212221,1040,,,0
140370,2020/12/31,2020,INDL,C,D,STD,YEWTF,29411G106,ENVIRONMENTAL WASTE INTL,CAD,19,0001590427,A,,,2020,202010,20,20201050,562211,4955,,,0
140387,2020/09/30,2020,INDL,C,D,STD,MGAFF,58516W104,MEGA URANIUM LTD,CAD,19,0001475655,A,,,1010,101020,10,10102050,212,1000,,,0
140394,2020/12/31,2020,INDL,C,D,STD,PROBF,74273V106,PROBE METALS INC,CAD,19,0001640741,A,,,1510,151040,15,15104030,212221,1040,,,0
140461,2020/06/30,2020,INDL,C,D,STD,DGT,78464A706,SPDR DJ GLOBAL DOW ETF,USD,17,,A,,,,,,,525910,6722,850,800,
140481,2020/06/30,2020,INDL,C,D,STD,SPYV,78464A508,SPDR PRTF S&P 500 VALUE ETF,USD,17,,A,,,,,,,525910,6722,850,800,
140482,2020/06/30,2020,INDL,C,D,STD,SLYG,78464A201,SPDR S&P 600 SMALL CAP GR,USD,17,,A,,,,,,,525910,6722,850,800,
140483,2020/06/30,2020,INDL,C,D,STD,SLYV,78464A300,SPDR S&P 600 SMALL CAP VALUE,USD,17,,A,,,,,,,525910,6722,850,800,
140502,2020/06/30,2020,INDL,C,D,STD,XNTK,78464A102,SPDR NYSE TECHNOLOGY ETF,USD,17,,A,,,,,,,525910,6722,850,800,
140541,2020/06/30,2020,INDL,C,D,STD,TPR,876030107,TAPESTRY INC,USD,11,0001116132,A,316992,3100,2520,252030,25,25203010,316992,3100,355,925,0
140565,2020/12/31,2020,INDL,C,D,STD,SLCT,81617L108,SELECT BANCORP INC,USD,14,0001263762,I,522110,6020,4010,401010,40,40101015,522110,6020,,,0
140565,2020/12/31,2020,FS,C,D,STD,SLCT,81617L108,SELECT BANCORP INC,USD,14,0001263762,I,522110,6020,4010,401010,40,40101015,522110,6020,,,0
140568,2020/12/31,2020,INDL,C,D,STD,CEMI,163572209,CHEMBIO DIAGNOSTICS INC,USD,14,0001092662,A,325413,2835,3510,351010,35,35101020,325413,2835,823,800,0
140602,2020/06/30,2020,INDL,C,D,STD,SPTM,78464A805,SPDR PTFL S&P 1500 CP ST ETF,USD,17,,A,,,,,,,525910,6722,850,800,
140669,2020/12/31,2020,INDL,C,D,STD,RMLFF,782227102,RUSORO MINING LTD,USD,19,0001420291,A,212221,1040,1510,151040,15,15104030,212221,1040,,,0
140756,2020/12/31,2020,INDL,C,D,STD,SNP,16941R108,CHINA PETROLEUM & CHEM CORP,USD,11,0001123658,A,447190,5500,1010,101020,10,10102010,447190,5500,390,935,0
140857,2020/03/31,2019,INDL,C,D,STD,OEF,464287101,ISHARES S&P 100 ETF,USD,17,,A,,,,,,,525990,6726,,,
140938,2020/12/31,2020,INDL,C,D,STD,VBFC,92705T200,VILLAGE BANK AND TRUST FINL,USD,14,0001290476,A,522110,6020,4010,401010,40,40101015,522110,6020,,,0
140938,2020/12/31,2020,FS,C,D,STD,VBFC,92705T200,VILLAGE BANK AND TRUST FINL,USD,14,0001290476,A,522110,6020,4010,401010,40,40101015,522110,6020,,,0
140982,2020/12/31,2020,INDL,C,D,STD,LTBR,53224K302,LIGHTBRIDGE CORP,USD,14,0001084554,A,325180,2860,1010,101020,10,10102050,325180,2860,,,0
140988,2020/12/31,2020,INDL,C,D,STD,TNET,896288107,TRINET GROUP INC,USD,11,0000937098,A,518210,7374,2020,202020,20,20202010,518210,7374,,,0
141006,2020/12/31,2020,INDL,C,D,STD,SFRX,811733104,SEAFARER EXPLORATION CORP,USD,19,0001106213,A,488330,4400,2020,202010,20,20201070,488330,4400,,,3
141099,2020/09/30,2020,INDL,C,D,STD,EFLVF,28617B101,ELECTROVAYA INC,USD,19,0001844450,A,335911,3690,2010,201040,20,20104010,335911,3690,220,925,0
141119,2020/12/31,2020,INDL,C,D,STD,QIFTF,749093100,QUORUM INFORMATION TECHNOL,CAD,19,0001662058,A,,,4510,451030,45,45103020,511210,7372,,,0
141137,2020/12/31,2020,INDL,C,D,STD,KMGLF,04521V103,ASIAMET RESOURCES LTD,USD,19,0001274485,A,212,1000,1510,151040,15,15104020,212,1000,,,3
141158,2020/06/30,2020,INDL,C,D,STD,IRCP,463588103,IRSA PROPIEDADES COMERCIALES,USD,14,0001128173,A,531120,6512,6010,601020,60,60102020,531120,6512,305,976,0
141178,2020/12/31,2020,INDL,C,D,STD,INSG,45782B104,INSEEGO CORP,USD,14,0001022652,A,334210,3661,4520,452010,45,45201020,334210,3661,180,940,0
141239,2020/12/31,2020,INDL,C,D,STD,TKAGY,87943Q109,TELEKOM AUSTRIA AG,USD,19,0001127051,A,517919,4899,5010,501010,50,50101020,517919,4899,463,974,3
141257,2020/12/31,2020,INDL,C,D,STD,HMT.,40637F103,HALMONT PROPERTIES CORP,CAD,9,,A,,,6010,601020,60,60102020,531120,6512,,,0
141277,2020/12/31,2020,INDL,C,D,STD,EXAS,30063P105,EXACT SCIENCES CORP,USD,14,0001124140,A,541714,8731,3520,352010,35,35201010,541714,8731,292,905,0
141278,2020/12/31,2020,INDL,C,D,STD,MOSY,619718307,MOSYS INC,USD,14,0000890394,A,334413,3674,4530,453010,45,45301020,334413,3674,235,940,0
141308,2020/12/31,2020,INDL,C,D,STD,ATIXF,03268Y106,ANALYTIXINSIGHT INC,CAD,19,,A,,,4510,451030,45,45103010,511210,7372,,,0
141309,2020/12/31,2020,INDL,C,D,STD,FUSEF,36116V106,FUSE COBALT INC,CAD,19,0001436167,A,,,1510,151040,15,15104020,212,1040,,,0
141337,2020/03/31,2019,INDL,C,D,STD,DGNOF,252442306,DIAGNOS INC,CAD,19,0001790693,A,,,3510,351030,35,35103010,511210,7372,,,0
141359,2020/05/31,2019,INDL,C,D,STD,RGP,76122Q105,RESOURCES CONNECTION INC,USD,14,0001084765,A,541211,8721,2020,202020,20,20202020,541611,8742,453,940,0
141363,2020/12/31,2020,INDL,C,D,STD,NS,67058H102,NUSTAR ENERGY LP,USD,11,0001110805,A,324110,2911,1010,101020,10,10102040,324110,2911,395,935,0
141384,2020/12/31,2020,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,14,0001097149,A,339114,3843,3510,351010,35,35101020,339114,3843,300,905,0
141459,2020/12/31,2020,INDL,C,D,STD,GRMN,H2906T109,GARMIN LTD,USD,14,0001121788,A,334511,3812,2520,252010,25,25201010,334511,3812,220,925,0
141460,2020/12/31,2020,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,14,0001060736,A,325414,2836,3520,352010,35,35201010,325414,2836,147,905,0
141469,2020/12/31,2020,INDL,C,D,STD,HBIO,416906105,HARVARD BIOSCIENCE INC,USD,14,0001123494,A,334516,3826,3520,352030,35,35203010,334516,3826,230,940,0
141496,2020/12/31,2020,INDL,C,D,STD,DVAX,268158201,DYNAVAX TECHNOLOGIES CORP,USD,14,0001029142,A,325414,2836,3520,352010,35,35201010,325414,2836,147,905,0
141498,2020/12/31,2020,INDL,C,D,STD,HRTFF,416190106,HARTE GOLD CORP,CAD,19,,A,,,1510,151040,15,15104030,212221,1040,,,0
141516,2020/03/31,2019,INDL,C,D,STD,IOO,464287572,ISHARES GLOBAL 100 ETF,USD,17,,A,,,,,,,525910,6722,850,800,
141537,2020/12/31,2020,INDL,C,D,STD,RW.,759887102,RENOWORKS SOFTWARE INC,CAD,9,,A,,,4510,451030,45,45103010,511210,7372,,,0
141662,2020/12/31,2020,INDL,C,D,STD,DYFSF,26780A108,DYNACERT INC,CAD,19,,A,,,2010,201060,20,20106010,335311,3612,,,0
141663,2020/12/31,2020,INDL,C,D,STD,KMMPF,49410M102,KILLAM APARTMENT REIT,CAD,19,0001271654,A,,,6010,601010,60,60101060,531110,6798,,,0
141667,2020/12/31,2020,INDL,C,D,STD,PFLC,694275108,PACIFIC FINANCIAL CORP,USD,19,0001093728,A,522110,6020,4010,401010,40,40101015,522110,6020,,,3
141667,2020/12/31,2020,FS,C,D,STD,PFLC,694275108,PACIFIC FINANCIAL CORP,USD,19,0001093728,A,522110,6020,4010,401010,40,40101015,522110,6020,,,3
141781,2020/12/31,2020,INDL,C,D,STD,GNWSF,852540301,STAGEZERO LIFE SCIENCES LTD,USD,19,0001454263,A,325413,2835,3520,352010,35,35201010,325413,2835,,,0
141846,2020/12/31,2020,INDL,C,D,STD,ACAD,004225108,ACADIA PHARMACEUTICALS INC,USD,14,0001070494,A,325414,2836,3520,352010,35,35201010,325414,2836,285,905,0
141881,2020/12/31,2020,INDL,C,D,STD,HMDPF,408549103,HAMMOND POWER SOLUTIONS INC,CAD,19,,A,,,2010,201040,20,20104010,335311,3612,220,925,0
